COG4256	1100101001000010110010001000100
COG4308	1100101100000000100000000000000
COG0502	1100101111001011111011011000110
COG5659	1100110000001000000000100100001
COG4317	1100110000100011111111101110001
COG1275	1100110000101000101101000110101
COG3903	1100110000101110111101101100001
COG3436	1100111100110111001111110101111
COG4773	1100111101111110111100111110111
COG0828	1100111101111111110111111110111
COG3585	1100111110110001000100010110111
COG4227	1100111111001101011011101110111
COG1055	1100111111110000100100010110111
COG1720	1100111111111001001101010010111
COG3555	1100111111111001101101010010111
COG1956	1100111111111001101101010110111
COG2372	1100111111111001101101010110111
COG2340	1100111111111010001111010100111
COG3182	1100111111111011111111111110111
COG3602	1100111111111011111111111110111
COG2365	1100111111111101101101010110111
COG2808	1100111111111101101101010110111
COG3000	1100111111111101111111011010111
COG1319	1100111111111101111111111110111
COG1276	1100111111111111101111010110111
COG2941	1101000000000010010000001000000
COG4297	1101000000000100000000000000000
COG0043	1101000000001101100010000000100
COG0163	1101000000001101100010000000100
COG0471	1101000000001101101011000110000
COG2129	1101000001011100100101000000000
COG1300	1101000010000000100000000000000
COG2931	1101000010000111111010101101000
COG4655	1101000010100000110010001110100
COG1073	1101000011101010110011001000101
COG3468	1101001110101001101001000110110
COG4950	1101001110111110101111010010111
COG3393	1101010000100000100100000100001
COG3853	1101010010100000100100000000101
COG3387	1101010010101000101101000000101
COG2843	1101011110110110000101000000011
COG2909	1101011111110000100100010000111
COG1647	1101011111110011111100011010111
COG4280	1101011111111000100101010000111
COG3655	1101100000000000000100000010100
COG1030	1101100000001011100001000000000
COG5361	1101100000001011111011001110000
COG3696	1101100010100001010000001000100
COG2002	1101101111111111111010111110011
COG4705	1101110010100000100100000010100
COG4994	1101110011111101111111001011101
COG1574	1101111110100011111111101110111
COG0579	1101111111011111111111011010011
COG3514	1101111111101110110111111110011
COG0191	1101111111110010110110011000011
COG4332	1101111111111110100111010000111
COG3193	1101111111111111101110010100111
COG1529	1101111111111111111111111110111
COG2068	1101111111111111111111111110111
COG2080	1101111111111111111111111110111
COG3860	1110000000000100100000000001000
COG3575	1110000001000000100000000001000
COG3010	1110010010101101101111000111101
COG5631	1110010011100100100100000001101
COG0427	1110011111010000100000010001111
COG2831	1110011111110000100100110001111
COG0645	1110011111110000100101010001111
COG1878	1110011111110100100101010001111
COG0671	1110011111111110111101111001111
COG3905	1110011111111111001011110111111
COG1477	1110100000001001100010000001001
COG0348	1110100000001111110011101001000
COG5456	1110100000001111110011101001000
COG5591	1110100000100000100000100111100
COG1848	1110101111010110100000110111010
COG5508	1110101111111111111010011111010
COG2391	1110110010001110101101100001101
COG3658	1110110011100000100100110111101
COG4119	1110110011101101101101010101101
COG3547	1110111110101001101111101100111
COG5569	1110111110101111111111111001111
COG1872	1110111111111101101100110111111
COG2319	1110111111111101111111111111111
COG2086	1110111111111111111111111111111
COG4898	1111000000000000000000000001000
COG1859	1111000000000000110000011001000
COG4335	1111000000000100110010101001000
COG1442	1111000000000101100000100001100
COG5497	1111000000000110110010001001000
COG3664	1111000000001000100001000101000
COG5607	1111000000001010101011100111000
COG3717	1111000000101111111011101111000
COG3280	1111000010000100100000100111100
COG0467	1111000010000100111010000111100
COG3152	1111000010001011111011001001000
COG3965	1111000010100001110010001111100
COG2268	1111000010110100110000001101100
COG2272	1111001101010110101100000101111
COG3964	1111001101111100101011010001110
COG3932	1111001110010110111010111001110
COG1921	1111001111011100101011010001110
COG3669	1111001111111000100001010001110
COG2159	1111001111111110011011001101010
COG5446	1111010000001110010111101101001
COG5634	1111010000100000100100000001101
COG3899	1111010000100011101100000001001
COG0819	1111010000101000101101000001101
COG3569	1111010010001111111111001111101
COG1982	1111010010100000101110000111101
COG0075	1111010010100110100110000001001
COG1415	1111010010101110101101000111101
COG0549	1111010011100000110100111111001
COG2235	1111010011100001110100111111001
COG5126	1111010011101000110111101001101
COG3090	1111011100010110111110110001011
COG1873	1111011100010111110110011101011
COG0630	1111011100110000100110110001111
COG1593	1111011101010110111110111001011
COG1638	1111011101010110111110111001011
COG3803	1111011101011111111011111111010
COG2144	1111011101110011100100110001011
COG2516	1111011101110011100100110001011
COG3917	1111011101111110110111111011111
COG4774	1111011110010110111110111111111
COG4188	1111011110011100100101110011111
COG3911	1111011110110000101100000001111
COG3231	1111011110110000110110011011111
COG4102	1111011110110110110100011111111
COG5267	1111011110110110110100011111111
COG1408	1111011110110110110110111011111
COG0208	1111011110111100111111111111111
COG3733	1111011111011001101101110001111
COG0190	1111011111011111111111111111110
COG4890	1111011111100001100100000001101
COG0606	1111011111100100111110100111101
COG1089	1111011111101110100101010111001
COG3511	1111011111110000100100010001111
COG3613	1111011111110100100100110001011
COG1807	1111011111110100110100011011111
COG0658	1111011111110100111110011111101
COG2003	1111011111110100111110111111101
COG0758	1111011111110100111110111111111
COG1040	1111011111110101111110111111101
COG4124	1111011111111010110100011001111
COG4122	1111011111111011101101010101111
COG5485	1111011111111011110101011011111
COG1246	1111011111111011110111011111111
COG2208	1111011111111011111101011001111
COG5381	1111011111111011111101011001111
COG5439	1111011111111011111101011001111
COG3665	1111011111111011111101111111111
COG3698	1111011111111011111111111111111
COG4821	1111011111111101101101010101111
COG2246	1111011111111101101101110111111
COG4947	1111011111111101111101011011111
COG3458	1111011111111101111101011111111
COG0792	1111011111111101111111111111111
COG0662	1111011111111110110111011001111
COG0209	1111011111111110111111111111111
COG3509	1111011111111110111111111111111
COG5455	1111011111111110111111111111111
COG1042	1111011111111111110111111001111
COG3246	1111011111111111110111111001111
COG3904	1111011111111111111101011001111
COG2936	1111011111111111111111111001111
COG2833	1111011111111111111111111101111
COG0684	1111011111111111111111111111111
COG3916	1111011111111111111111111111111
COG5405	1111011111111111111111111111111
COG2907	1111100000000000111000101111100
COG3496	1111100000000000111000101111100
COG4852	1111100000000000111000101111100
COG3409	1111100000000010111010001011100
COG2863	1111100000001000100001000001000
COG3173	1111100000001001101011100101100
COG1904	1111100000001001111011001111000
COG5552	1111100000001011111001001111000
COG4274	1111100000001011111011001101000
COG3900	1111100000001011111111001101000
COG2182	1111100000001100110001001011000
COG5434	1111100000001101100001100001000
COG2153	1111100000001101101001100111000
COG3918	1111100000001101101001100111000
COG0577	1111100000001101101001100111100
COG3871	1111100000001101101101000111000
COG3806	1111100000001101111011101111100
COG5654	1111100000001110110011101011000
COG4549	1111100000001111110010101001010
COG2993	1111100000001111110011101001000
COG3197	1111100000001111110011101001000
COG3278	1111100000001111110011101001000
COG4736	1111100000001111110011101001000
COG5579	1111100000001111111001101111000
COG1729	1111100000001111111011001101100
COG2370	1111100000001111111011101111000
COG4912	1111100000001111111011101111000
COG0419	1111100001000000000001000101000
COG4134	1111100001001111110011001111000
COG3180	1111100001001111111011101111001
COG1785	1111100010000111110010001111100
COG3189	1111100010101011101101000001000
COG1284	1111100010101111111011101111100
COG3971	1111100010111111111011101111100
COG4117	1111100011101111110011001111100
COG0748	1111100100001111111011101111000
COG1510	1111101100001001101001010111010
COG1254	1111101100001111111011000101000
COG1279	1111101100011111101001110111010
COG4949	1111101101011011110011111011111
COG4692	1111101101011111111011011111010
COG2040	1111101101011111111011111111110
COG2241	1111101111001000001001000011000
COG1392	1111101111011111111011110111010
COG0306	1111101111011111111011110111110
COG0799	1111101111011111111011111111110
COG5611	1111101111110110001010110111110
COG4765	1111101111111110111111011111110
COG3811	1111101111111111111111011111111
COG1209	1111101111111111111111101111111
COG5255	1111110000101011101101100101101
COG1080	1111110000101011111111001001001
COG3412	1111110000101011111111001001001
COG1262	1111110000101111111111001111001
COG3794	1111110000101111111111101001001
COG3571	1111110001001111101111000111101
COG3652	1111110001101011111101000011001
COG3174	1111110001101011111101111111001
COG0415	1111110010000100111110101111101
COG0239	1111110010001111111111101111101
COG4320	1111110010100000100100000111001
COG0399	1111110010101011111111001011001
COG3011	1111110010101011111111001111101
COG2169	1111110010101101101111100001101
COG3685	1111110010101110111111101111101
COG4321	1111110010101111101111110111101
COG1273	1111110010101111111111001111101
COG4275	1111110010101111111111101001001
COG3813	1111110010101111111111101111101
COG3631	1111110010111111111111101111111
COG0586	1111110011001001101101000111101
COG0788	1111110011011111111111111111111
COG0842	1111110011101111111101011001101
COG1525	1111110011111111111111111111111
COG4254	1111111100010011110110011011011
COG1429	1111111100011011111101011011011
COG3704	1111111100110011100111110011111
COG3736	1111111100110011100111111011111
COG5528	1111111100111111101101011001011
COG5622	1111111101011011111111111111011
COG3186	1111111101110110110110011001011
COG0836	1111111101111110111111111111111
COG1961	1111111101111111111101111110111
COG1874	1111111101111111111111111011111
COG2079	1111111101111111111111111101111
COG4664	1111111101111111111111111111011
COG4665	1111111101111111111111111111011
COG5477	1111111101111111111111111111011
COG5395	1111111110100100100100010001111
COG3279	1111111110100100110100011001111
COG4454	1111111110101111111111111011111
COG0750	1111111110101111111111111111111
COG3663	1111111110110100100001010001111
COG3564	1111111110111010111111111111111
COG3405	1111111110111011111111011111111
COG5616	1111111110111011111111101111111
COG1780	1111111110111100111111111111111
COG0025	1111111110111101101101010111111
COG0783	1111111110111101101111010111111
COG0050	1111111110111101111010110110010
COG2258	1111111110111101111111111111111
COG3449	1111111110111111111111011111111
COG2335	1111111110111111111111111111111
COG3801	1111111110111111111111111111111
COG3959	1111111111011011110111011011111
COG3958	1111111111011011110111111011111
COG3181	1111111111011111111111111111011
COG3333	1111111111011111111111111111011
COG3576	1111111111011111111111111111110
COG1038	1111111111011111111111111111111
COG3831	1111111111100110011111101111101
COG4987	1111111111101001101101010111111
COG4988	1111111111101001101101010111111
COG0693	1111111111101111101111100111111
COG3957	1111111111101111111101011101111
COG0282	1111111111101111111101111111111
COG5605	1111111111101111111111011001011
COG4319	1111111111101111111111011011111
COG0349	1111111111101111111111111111111
COG1294	1111111111101111111111111111111
COG5489	1111111111101111111111111111111
COG2862	1111111111110001111110111111111
COG1721	1111111111110010111110111101011
COG0622	1111111111110011011110111111111
COG1830	1111111111110011111111111001111
COG0722	1111111111110100100100010001111
COG1858	1111111111110100101100010001111
COG2421	1111111111110101101110110011111
COG2730	1111111111110110100100011111111
COG3713	1111111111110110110111111011111
COG0644	1111111111110111011111101111111
COG0420	1111111111110111111110111111111
COG1476	1111111111110111111111111011111
COG2948	1111111111110111111111111111111
COG3451	1111111111110111111111111111111
COG3504	1111111111110111111111111111111
COG3526	1111111111110111111111111111111
COG3838	1111111111110111111111111111111
COG0666	1111111111111000100101010001110
COG5426	1111111111111000101101010001111
COG1735	1111111111111000111101010001111
COG0383	1111111111111001101101010011111
COG1023	1111111111111001101101010111111
COG2345	1111111111111001101101010111111
COG1086	1111111111111001101101110011111
COG2320	1111111111111001101101110111111
COG3424	1111111111111001101101110111111
COG5460	1111111111111001101101110111111
COG0434	1111111111111001101111010011111
COG3896	1111111111111001101111010111111
COG0607	1111111111111001101111110111111
COG0510	1111111111111001111101111111111
COG3570	1111111111111001111111011111111
COG3708	1111111111111010110111011001111
COG2022	1111111111111011011111111111111
COG2104	1111111111111011011111111111111
COG1951	1111111111111011101101110111111
COG0446	1111111111111011110101111011111
COG0067	1111111111111011110111111101111
COG0070	1111111111111011110111111101111
COG3467	1111111111111011111101111101111
COG5500	1111111111111011111111011011111
COG1101	1111111111111011111111011111111
COG1486	1111111111111011111111011111111
COG1850	1111111111111011111111011111111
COG2032	1111111111111011111111011111111
COG2984	1111111111111011111111011111111
COG3533	1111111111111011111111011111111
COG3534	1111111111111011111111011111111
COG3607	1111111111111011111111011111111
COG3720	1111111111111011111111011111111
COG4120	1111111111111011111111011111111
COG4536	1111111111111011111111011111111
COG4651	1111111111111011111111011111111
COG5383	1111111111111011111111011111111
COG5478	1111111111111011111111011111111
COG1683	1111111111111011111111111101111
COG0202	1111111111111011111111111111111
COG0602	1111111111111011111111111111111
COG0659	1111111111111011111111111111111
COG0677	1111111111111011111111111111111
COG0810	1111111111111011111111111111111
COG1301	1111111111111011111111111111111
COG1748	1111111111111011111111111111111
COG2114	1111111111111011111111111111111
COG2376	1111111111111011111111111111111
COG2899	1111111111111011111111111111111
COG2911	1111111111111011111111111111111
COG3525	1111111111111011111111111111111
COG4094	1111111111111011111111111111111
COG4154	1111111111111011111111111111111
COG4189	1111111111111011111111111111111
COG4521	1111111111111011111111111111111
COG4525	1111111111111011111111111111111
COG4671	1111111111111011111111111111111
COG4813	1111111111111011111111111111111
COG4872	1111111111111011111111111111111
COG4929	1111111111111011111111111111111
COG5285	1111111111111011111111111111111
COG5331	1111111111111011111111111111111
COG5618	1111111111111011111111111111111
COG3342	1111111111111100100101110011011
COG4573	1111111111111100111101011111111
COG0380	1111111111111101101101010111111
COG1289	1111111111111101101101010111111
COG1877	1111111111111101101101010111111
COG2094	1111111111111101101101010111111
COG2145	1111111111111101101101010111111
COG2847	1111111111111101101101010111111
COG3416	1111111111111101101101010111111
COG4289	1111111111111101101101010111111
COG3021	1111111111111101101101110011111
COG1755	1111111111111101101101110111111
COG2137	1111111111111101101101110111111
COG3263	1111111111111101101101110111111
COG3306	1111111111111101101101110111111
COG0038	1111111111111101101111010111111
COG2361	1111111111111101101111110111111
COG2717	1111111111111101101111110111111
COG1230	1111111111111101110111111111111
COG1694	1111111111111101111101011111111
COG2343	1111111111111101111111011111111
COG0655	1111111111111101111111111111111
COG3506	1111111111111101111111111111111
COG5649	1111111111111110110111111111011
COG0728	1111111111111110111111111111111
COG3237	1111111111111110111111111111111
COG3505	1111111111111110111111111111111
COG3558	1111111111111110111111111111111
COG4954	1111111111111110111111111111111
COG0099	1111111111111111011111011111111
COG0445	1111111111111111011111111111111
COG0686	1111111111111111011111111111111
COG1760	1111111111111111011111111111111
COG2025	1111111111111111011111111111111
COG4991	1111111111111111011111111111111
COG4944	1111111111111111100101010111111
COG2939	1111111111111111101101010111111
COG1695	1111111111111111101101110111111
COG0803	1111111111111111101111110111111
COG0850	1111111111111111101111110111111
COG0851	1111111111111111101111110111111
COG2894	1111111111111111101111110111111
COG4585	1111111111111111101111110111111
COG2812	1111111111111111101111111111111
COG1937	1111111111111111110111011111111
COG0580	1111111111111111110111111001111
COG4130	1111111111111111110111111011111
COG0386	1111111111111111110111111111111
COG1399	1111111111111111110111111111111
COG2005	1111111111111111110111111111111
COG2249	1111111111111111110111111111111
COG4286	1111111111111111110111111111111
COG2049	1111111111111111111101111011111
COG0450	1111111111111111111101111111111
COG2375	1111111111111111111101111111111
COG3422	1111111111111111111101111111111
COG3828	1111111111111111111101111111111
COG3508	1111111111111111111111011001011
COG0090	1111111111111111111111011111111
COG0109	1111111111111111111111011111111
COG0165	1111111111111111111111011111111
COG0198	1111111111111111111111011111111
COG0206	1111111111111111111111011111111
COG0248	1111111111111111111111011111111
COG0315	1111111111111111111111011111111
COG0479	1111111111111111111111011111111
COG0538	1111111111111111111111011111111
COG0617	1111111111111111111111011111111
COG0698	1111111111111111111111011111111
COG1125	1111111111111111111111011111111
COG1131	1111111111111111111111011111111
COG1174	1111111111111111111111011111111
COG1231	1111111111111111111111011111111
COG1238	1111111111111111111111011111111
COG1252	1111111111111111111111011111111
COG1391	1111111111111111111111011111111
COG1435	1111111111111111111111011111111
COG1732	1111111111111111111111011111111
COG2513	1111111111111111111111011111111
COG2718	1111111111111111111111011111111
COG2719	1111111111111111111111011111111
COG2764	1111111111111111111111011111111
COG2766	1111111111111111111111011111111
COG2807	1111111111111111111111011111111
COG2971	1111111111111111111111011111111
COG3257	1111111111111111111111011111111
COG3285	1111111111111111111111011111111
COG3797	1111111111111111111111011111111
COG3812	1111111111111111111111011111111
COG4246	1111111111111111111111011111111
COG4292	1111111111111111111111011111111
COG4315	1111111111111111111111011111111
COG4941	1111111111111111111111011111111
COG5006	1111111111111111111111011111111
COG5345	1111111111111111111111011111111
COG5368	1111111111111111111111011111111
COG5388	1111111111111111111111011111111
COG5453	1111111111111111111111011111111
COG5507	1111111111111111111111011111111
COG0124	1111111111111111111111110111111
COG3629	1111111111111111111111110111111
COG3668	1111111111111111111111110111111
COG0145	1111111111111111111111111011111
COG0146	1111111111111111111111111011111
COG1942	1111111111111111111111111011111
COG2195	1111111111111111111111111011111
COG2821	1111111111111111111111111011111
COG5001	1111111111111111111111111011111
COG0362	1111111111111111111111111101111
COG2020	1111111111111111111111111101111
COG3535	1111111111111111111111111101111
COG1944	1111111111111111111111111111011
COG2274	1111111111111111111111111111011
COG3482	1111111111111111111111111111011
COG3507	1111111111111111111111111111011
COG4252	1111111111111111111111111111011
